name,value,year,lastValue,rank,color
"HSV",17292.0,2013.0,16880.0,13,"red"
"Varicella Zoster virus",15564.0,2013.0,15117.0,14,"red"
"Measles virus",13919.0,2013.0,13611.0,15,"red"
"Clostridium",13782.0,2013.0,13611.0,16,"red"
"Aspergillus",12655.0,2013.0,12294.0,17,"red"
"Toxoplasma",12407.0,2013.0,12146.0,18,"red"
"Salmonella enterica",12406.0,2013.0,12272.0,19,"red"
"Neisseria gonorrhoeae",12153.0,2013.0,11880.0,20,"red"
"Echinococcus",11926.0,2013.0,11624.0,21,"red"
"Brucella",11609.0,2013.0,11282.0,22,"red"
"Streptococcus pyogenes",10120.0,2013.0,10047.0,23,"red"
"Borrelia",9513.0,2013.0,9173.0,24,"red"
"Trypanosoma cruzi",9048.0,2013.0,8686.0,25,"red"
"Treponema",8970.0,2013.0,8815.0,26,"red"
"Trypanosoma",8863.0,2013.0,8625.0,27,"red"
"Rabies virus",8591.0,2013.0,8323.0,28,"red"
"Chlamydia",8246.0,2013.0,8123.0,29,"red"
"Pneumocystis jirovecii",7892.0,2013.0,7744.0,30,"red"
"DENV",7751.0,2013.0,6990.0,31,"red"
"Leptospira",7733.0,2013.0,7530.0,32,"red"
"Filarial worms",7692.0,2013.0,7535.0,33,"red"
"Vibrio cholerae",7434.0,2013.0,7186.0,34,"red"
"Rubella",7203.0,2013.0,7114.0,35,"red"
"Shigella",7183.0,2013.0,7063.0,36,"red"
"EBV",6883.0,2013.0,6807.0,37,"red"
"Listeria monocytogenes",6486.0,2013.0,6281.0,38,"red"
"Coccidia",6341.0,2013.0,6112.0,39,"red"
"Cryptococcus",6315.0,2013.0,6137.0,40,"red"
"Trichomonas vaginalis",6179.0,2013.0,6069.0,41,"red"
"Entamoeba histolytica",5771.0,2013.0,5716.0,42,"red"
"Variola",5655.0,2013.0,5605.0,43,"red"
"Histoplasma capsulatum",5405.0,2013.0,5288.0,44,"red"
"Ascaris",5294.0,2013.0,5235.0,45,"red"
"Legionella",4892.0,2013.0,4768.0,46,"red"
"HPV",4757.0,2013.0,4613.0,47,"red"
"HRSV",4676.0,2013.0,4282.0,48,"red"
"Giardia lamblia",4634.0,2013.0,4527.0,49,"red"
"Yersinia pestis",4552.0,2013.0,4437.0,50,"red"
"Trichinella",4505.0,2013.0,4410.0,51,"red"
"Cryptosporidium",4363.0,2013.0,4190.0,52,"red"
"Actinomyces",4342.0,2013.0,4260.0,53,"red"
"Protozoan",4329.0,2013.0,4273.0,54,"red"
"SARS-CoV",4117.0,2013.0,4011.0,55,"red"
"Coxiella burnetii",4037.0,2013.0,3895.0,56,"red"
"Mumps virus",4025.0,2013.0,3951.0,57,"red"
"Trichophyton",3959.0,2013.0,3878.0,58,"red"
"Taenia solium.",3881.0,2013.0,3802.0,59,"red"
"Pasteurella",3803.0,2013.0,3754.0,60,"red"
"Rickettsia",3775.0,2013.0,3730.0,61,"red"
"Bacillus anthracis",3736.0,2013.0,3611.0,62,"red"
"Tick",3610.0,2013.0,3414.0,63,"red"
"Bartonella",3525.0,2013.0,3407.0,64,"red"
"Fasciola",3355.0,2013.0,3262.0,65,"red"
"Onchocerca",3352.0,2013.0,3319.0,66,"red"
"Babesia",3303.0,2013.0,3178.0,67,"red"
"Strongyloides",3150.0,2013.0,3059.0,68,"red"
"WNV",3067.0,2013.0,2837.0,69,"red"
"Acari",2913.0,2013.0,2818.0,70,"red"
"Sarcoptes scabiei",2881.0,2013.0,2802.0,71,"red"
"Nocardial",2867.0,2013.0,2795.0,72,"red"
"Hantavirus",2743.0,2013.0,2652.0,73,"red"
"TBEV",2699.0,2013.0,2624.0,74,"red"
"Coccidioides",2671.0,2013.0,2614.0,75,"red"
"Mycobacterium avium",2667.0,2013.0,2604.0,76,"red"
"Vaccinia virus",2543.0,2013.0,2476.0,77,"red"
"Fly larva",2519.0,2013.0,2459.0,78,"red"
"YFV",2447.0,2013.0,2377.0,79,"red"
"Blastomyces dermatitidis",2444.0,2013.0,2409.0,80,"red"
"Newcastle disease virus",2400.0,2013.0,2319.0,81,"red"
"JCV",2377.0,2013.0,2251.0,82,"red"
"Japanese encephalitis virus",2375.0,2013.0,2282.0,83,"red"
"Pediculus",2326.0,2013.0,2255.0,84,"red"
"HEV",2196.0,2013.0,1998.0,85,"red"
"Trichostrongyloidea",2073.0,2013.0,2062.0,86,"red"
"Dirofilaria",1992.0,2013.0,1930.0,87,"red"
"Trichuris trichiura",1964.0,2013.0,1919.0,88,"red"
"LCMV",1869.0,2013.0,1804.0,89,"red"
"Burkholderia",1863.0,2013.0,1763.0,90,"red"
"Actinomycetoma",1850.0,2013.0,1800.0,91,"red"
"Corynebacterium",1826.0,2013.0,1781.0,92,"red"
"HDV",1819.0,2013.0,1790.0,93,"red"
"Anaplasmataceae",1808.0,2013.0,1711.0,94,"red"
"Theileria",1737.0,2013.0,1671.0,95,"red"
"Ancylostoma",1631.0,2013.0,1616.0,96,"red"
"Poxvirus",1563.0,2013.0,1508.0,97,"red"
"Toxocara",1546.0,2013.0,1477.0,98,"red"
"Paracoccidioides brasiliensis",1530.0,2013.0,1472.0,99,"red"
"Enterobius vermicularis",1508.0,2013.0,1503.0,100,"red"
"Sporothrix",1497.0,2013.0,1467.0,101,"red"
"HTLV1",1468.0,2013.0,1440.0,102,"red"
"Klebsiella",1325.0,2013.0,1317.0,103,"red"
"Opisthorchis",1308.0,2013.0,1269.0,104,"red"
"Orientia tsutsugamushi",1303.0,2013.0,1233.0,105,"red"
"Sarcocystis",1267.0,2013.0,1239.0,106,"red"
"Molluscum Contagiosum virus",1208.0,2013.0,1160.0,107,"red"
"Fusobacterium",1191.0,2013.0,1147.0,108,"red"
"Haemonchus",1151.0,2013.0,1110.0,109,"red"
"Phlebovirus",1057.0,2013.0,970.0,110,"red"
"Paragonimus",1007.0,2013.0,985.0,111,"red"
"Hymenolepis",1006.0,2013.0,993.0,112,"red"
"Microsporidia",959.0,2013.0,912.0,113,"red"
"Ostertagia",900.0,2013.0,889.0,114,"red"
"Staphylococcus aureus",897.0,2013.0,877.0,115,"red"
"Coxsackievirus",859.0,2013.0,740.0,116,"red"
"Bordetella",843.0,2013.0,814.0,117,"red"
"Eurotiomycetes",822.0,2013.0,803.0,118,"red"
"Haemophilus ducreyi",811.0,2013.0,806.0,119,"red"
"Guinea worm",780.0,2013.0,757.0,120,"red"
"Ebola virus",770.0,2013.0,730.0,121,"red"
"Trichostrongylus",747.0,2013.0,740.0,122,"red"
"Clonorchis",718.0,2013.0,697.0,123,"red"
"Nematodes",668.0,2013.0,659.0,124,"red"
"Pinworms",612.0,2013.0,589.0,125,"red"
"CCHFV",589.0,2013.0,518.0,126,"red"
"Diphyllobothrium",565.0,2013.0,558.0,127,"red"
"Bornavirus",540.0,2013.0,531.0,128,"red"
"SLEV",488.0,2013.0,481.0,129,"red"
"Orf virus",487.0,2013.0,463.0,130,"red"
"Anisakid",483.0,2013.0,454.0,131,"red"
"Loa loa",482.0,2013.0,476.0,132,"red"
"Rhinosporidium seeberi",462.0,2013.0,453.0,133,"red"
"VEEV",460.0,2013.0,449.0,134,"red"
"HHV",446.0,2013.0,441.0,135,"red"
"Lassa virus",443.0,2013.0,425.0,136,"red"
"Oesophagostomum",389.0,2013.0,387.0,137,"red"
"Spirometra",378.0,2013.0,356.0,138,"red"
"Necator",358.0,2013.0,355.0,139,"red"
"Encephalitozoon",351.0,2013.0,334.0,140,"red"
"Marburg virus",344.0,2013.0,335.0,141,"red"
"Hypoderma",339.0,2013.0,335.0,142,"red"
"Balantidium coli",315.0,2013.0,308.0,143,"red"
"Orthobunyavirus",307.0,2013.0,305.0,144,"red"
"Ascaridia",297.0,2013.0,290.0,145,"red"
"Cowpox virus",295.0,2013.0,282.0,146,"red"
"Enoplida",279.0,2013.0,260.0,147,"red"
"Mycobacterium ulcerans",268.0,2013.0,229.0,148,"red"
"Dipetalonema",261.0,2013.0,260.0,149,"red"
"Echinostoma",257.0,2013.0,251.0,150,"red"
"Dicrocoelium",226.0,2013.0,220.0,151,"red"
"Streptobacillus moniliformis or Spirillum minus",212.0,2013.0,206.0,152,"red"
"Mansonella",200.0,2013.0,198.0,153,"red"
"Cystoisospora",176.0,2013.0,165.0,154,"red"
"Cochliomyia",174.0,2013.0,173.0,155,"red"
"Geotrichum candidum",171.0,2013.0,169.0,156,"red"
"MPV",164.0,2013.0,148.0,157,"red"
"Cyclospora cayetanensis",160.0,2013.0,145.0,158,"red"
"Fusarium",142.0,2013.0,81.0,159,"red"
"Setaria",133.0,2013.0,132.0,160,"red"
"WEEV",127.0,2013.0,126.0,161,"red"
"Eastern equine encephalitis virus",122.0,2013.0,115.0,162,"red"
"Dientamoeba fragilis",108.0,2013.0,92.0,163,"red"
"LIV",97.0,2013.0,96.0,164,"red"
"Trombiculidae",89.0,2013.0,86.0,165,"red"
"Actinobacillus",79.0,2013.0,78.0,166,"red"
"Dematiaceous",58.0,2013.0,30.0,167,"red"
"Tunga penetrans",50.0,2013.0,33.0,168,"red"
"KFDV",49.0,2013.0,46.0,169,"red"
"Gnathostoma",48.0,2013.0,39.0,170,"red"
"Trichosporon",37.0,2013.0,25.0,171,"red"
"Toxascaris leonina",22.0,2013.0,20.0,172,"red"
"ZIKV",20.0,2013.0,17.0,173,"red"
"Lacazia loboi",16.0,2013.0,13.0,174,"red"
"HIV",222761.0,2014.0,213236.0,1,"red"
"Mycobacterium tuberculosis",105750.0,2014.0,103676.0,2,"red"
"Plasmodium",56749.0,2014.0,54220.0,3,"red"
"Influenza virus",44366.0,2014.0,41651.0,4,"red"
"HBV",37619.0,2014.0,36516.0,5,"red"
"HCV",32876.0,2014.0,31257.0,6,"red"
"Candida",28278.0,2014.0,27631.0,7,"red"
"Schistosoma",22238.0,2014.0,21643.0,8,"red"
"Mycobacterium leprae",22031.0,2014.0,21740.0,9,"red"
"Leishmania",20517.0,2014.0,19595.0,10,"red"
"Poliovirus",19809.0,2014.0,19484.0,11,"red"
"HAV",19768.0,2014.0,19641.0,12,"red"
"HSV",17685.0,2014.0,17292.0,13,"red"
"Varicella Zoster virus",15986.0,2014.0,15564.0,14,"red"
"Measles virus",14203.0,2014.0,13919.0,15,"red"
"Clostridium",13969.0,2014.0,13782.0,16,"red"
"Aspergillus",12999.0,2014.0,12655.0,17,"red"
"Toxoplasma",12684.0,2014.0,12407.0,18,"red"
"Salmonella enterica",12581.0,2014.0,12406.0,19,"red"
"Neisseria gonorrhoeae",12417.0,2014.0,12153.0,20,"red"
"Echinococcus",12183.0,2014.0,11926.0,21,"red"
"Brucella",11852.0,2014.0,11609.0,22,"red"
"Streptococcus pyogenes",10184.0,2014.0,10120.0,23,"red"
"Borrelia",9865.0,2014.0,9513.0,24,"red"
"Trypanosoma cruzi",9450.0,2014.0,9048.0,25,"red"
"Treponema",9110.0,2014.0,8970.0,26,"red"
"Trypanosoma",9067.0,2014.0,8863.0,27,"red"
"Rabies virus",8852.0,2014.0,8591.0,28,"red"
"DENV",8574.0,2014.0,7751.0,29,"red"
"Chlamydia",8338.0,2014.0,8246.0,30,"red"
"Pneumocystis jirovecii",8013.0,2014.0,7892.0,31,"red"
"Leptospira",7968.0,2014.0,7733.0,32,"red"
"Filarial worms",7851.0,2014.0,7692.0,33,"red"
"Vibrio cholerae",7631.0,2014.0,7434.0,34,"red"
"Rubella",7298.0,2014.0,7203.0,35,"red"
"Shigella",7281.0,2014.0,7183.0,36,"red"
"EBV",6933.0,2014.0,6883.0,37,"red"
"Listeria monocytogenes",6707.0,2014.0,6486.0,38,"red"
"Coccidia",6568.0,2014.0,6341.0,39,"red"
"Cryptococcus",6468.0,2014.0,6315.0,40,"red"
"Trichomonas vaginalis",6266.0,2014.0,6179.0,41,"red"
"Entamoeba histolytica",5831.0,2014.0,5771.0,42,"red"
"Variola",5702.0,2014.0,5655.0,43,"red"
"Histoplasma capsulatum",5516.0,2014.0,5405.0,44,"red"
"Ascaris",5346.0,2014.0,5294.0,45,"red"
"HRSV",5028.0,2014.0,4676.0,46,"red"
"Legionella",5024.0,2014.0,4892.0,47,"red"
"HPV",4882.0,2014.0,4757.0,48,"red"
"Giardia lamblia",4758.0,2014.0,4634.0,49,"red"
"Yersinia pestis",4671.0,2014.0,4552.0,50,"red"
"Trichinella",4570.0,2014.0,4505.0,51,"red"
"Cryptosporidium",4520.0,2014.0,4363.0,52,"red"
"Actinomyces",4413.0,2014.0,4342.0,53,"red"
"Protozoan",4391.0,2014.0,4329.0,54,"red"
"SARS-CoV",4195.0,2014.0,4117.0,55,"red"
"Coxiella burnetii",4187.0,2014.0,4037.0,56,"red"
"Mumps virus",4108.0,2014.0,4025.0,57,"red"
"Trichophyton",4030.0,2014.0,3959.0,58,"red"
"Taenia solium.",3957.0,2014.0,3881.0,59,"red"
"Bacillus anthracis",3852.0,2014.0,3736.0,60,"red"
"Pasteurella",3851.0,2014.0,3803.0,61,"red"
"Rickettsia",3813.0,2014.0,3775.0,62,"red"
"Tick",3793.0,2014.0,3610.0,63,"red"
"Bartonella",3646.0,2014.0,3525.0,64,"red"
"Fasciola",3438.0,2014.0,3355.0,65,"red"
"Babesia",3429.0,2014.0,3303.0,66,"red"
"Onchocerca",3401.0,2014.0,3352.0,67,"red"
"WNV",3265.0,2014.0,3067.0,68,"red"
"Strongyloides",3220.0,2014.0,3150.0,69,"red"
"Acari",3022.0,2014.0,2913.0,70,"red"
"Sarcoptes scabiei",2960.0,2014.0,2881.0,71,"red"
"Nocardial",2936.0,2014.0,2867.0,72,"red"
"Hantavirus",2850.0,2014.0,2743.0,73,"red"
"TBEV",2782.0,2014.0,2699.0,74,"red"
"Mycobacterium avium",2743.0,2014.0,2667.0,75,"red"
"Coccidioides",2735.0,2014.0,2671.0,76,"red"
"Fly larva",2599.0,2014.0,2519.0,77,"red"
"Vaccinia virus",2583.0,2014.0,2543.0,78,"red"
"YFV",2514.0,2014.0,2447.0,79,"red"
"JCV",2492.0,2014.0,2377.0,80,"red"
"Newcastle disease virus",2478.0,2014.0,2400.0,81,"red"
"Japanese encephalitis virus",2475.0,2014.0,2375.0,82,"red"
"Blastomyces dermatitidis",2473.0,2014.0,2444.0,83,"red"
"HEV",2418.0,2014.0,2196.0,84,"red"
"Pediculus",2393.0,2014.0,2326.0,85,"red"
"Dirofilaria",2089.0,2014.0,1992.0,86,"red"
"Trichostrongyloidea",2083.0,2014.0,2073.0,87,"red"
"Trichuris trichiura",2007.0,2014.0,1964.0,88,"red"
"Burkholderia",1959.0,2014.0,1863.0,89,"red"
"LCMV",1916.0,2014.0,1869.0,90,"red"
"Anaplasmataceae",1905.0,2014.0,1808.0,91,"red"
"Actinomycetoma",1887.0,2014.0,1850.0,92,"red"
"Corynebacterium",1877.0,2014.0,1826.0,93,"red"
"HDV",1868.0,2014.0,1819.0,94,"red"
"Theileria",1792.0,2014.0,1737.0,95,"red"
"Ancylostoma",1648.0,2014.0,1631.0,96,"red"
"Poxvirus",1609.0,2014.0,1563.0,97,"red"
"Toxocara",1597.0,2014.0,1546.0,98,"red"
"Paracoccidioides brasiliensis",1581.0,2014.0,1530.0,99,"red"
"Sporothrix",1541.0,2014.0,1497.0,100,"red"
"Ebola virus",1514.0,2014.0,770.0,101,"red"
"Enterobius vermicularis",1513.0,2014.0,1508.0,102,"red"
"HTLV1",1493.0,2014.0,1468.0,103,"red"
"Orientia tsutsugamushi",1376.0,2014.0,1303.0,104,"red"
"Opisthorchis",1345.0,2014.0,1308.0,105,"red"
"Klebsiella",1330.0,2014.0,1325.0,106,"red"
"Sarcocystis",1308.0,2014.0,1267.0,107,"red"
"Molluscum Contagiosum virus",1255.0,2014.0,1208.0,108,"red"
"Fusobacterium",1230.0,2014.0,1191.0,109,"red"
"Haemonchus",1194.0,2014.0,1151.0,110,"red"
"Phlebovirus",1145.0,2014.0,1057.0,111,"red"
"Paragonimus",1024.0,2014.0,1007.0,112,"red"
"Hymenolepis",1021.0,2014.0,1006.0,113,"red"
"Coxsackievirus",1018.0,2014.0,859.0,114,"red"
"Microsporidia",1000.0,2014.0,959.0,115,"red"
"Staphylococcus aureus",914.0,2014.0,897.0,116,"red"
"Ostertagia",906.0,2014.0,900.0,117,"red"
"Bordetella",874.0,2014.0,843.0,118,"red"
"Eurotiomycetes",840.0,2014.0,822.0,119,"red"
"Haemophilus ducreyi",828.0,2014.0,811.0,120,"red"
"Guinea worm",807.0,2014.0,780.0,121,"red"
"Clonorchis",755.0,2014.0,718.0,122,"red"
"Trichostrongylus",754.0,2014.0,747.0,123,"red"
"Nematodes",673.0,2014.0,668.0,124,"red"
"CCHFV",652.0,2014.0,589.0,125,"red"
"Pinworms",639.0,2014.0,612.0,126,"red"
"Diphyllobothrium",574.0,2014.0,565.0,127,"red"
"Bornavirus",549.0,2014.0,540.0,128,"red"
"Anisakid",525.0,2014.0,483.0,129,"red"
"Orf virus",508.0,2014.0,487.0,130,"red"
"Loa loa",498.0,2014.0,482.0,131,"red"
"SLEV",496.0,2014.0,488.0,132,"red"
"Rhinosporidium seeberi",470.0,2014.0,462.0,133,"red"
"VEEV",467.0,2014.0,460.0,134,"red"
"Lassa virus",460.0,2014.0,443.0,135,"red"
"HHV",449.0,2014.0,446.0,136,"red"
"Spirometra",401.0,2014.0,378.0,137,"red"
"Oesophagostomum",391.0,2014.0,389.0,138,"red"
"Encephalitozoon",368.0,2014.0,351.0,139,"red"
"Necator",368.0,2014.0,358.0,140,"red"
"Erysipelothrix",365.0,2014.0,364.0,141,"red"
"Marburg virus",363.0,2014.0,344.0,142,"red"
"Mycobacterium ulcerans",341.0,2014.0,268.0,143,"red"
"Hypoderma",341.0,2014.0,339.0,144,"red"
"Balantidium coli",321.0,2014.0,315.0,145,"red"
"Orthobunyavirus",314.0,2014.0,307.0,146,"red"
"Cowpox virus",302.0,2014.0,295.0,147,"red"
"Enoplida",301.0,2014.0,279.0,148,"red"
"Ascaridia",300.0,2014.0,297.0,149,"red"
"Echinostoma",266.0,2014.0,257.0,150,"red"
"Dicrocoelium",228.0,2014.0,226.0,151,"red"
"Streptobacillus moniliformis or Spirillum minus",219.0,2014.0,212.0,152,"red"
"Mansonella",208.0,2014.0,200.0,153,"red"
"Fusarium",195.0,2014.0,142.0,154,"red"
"Cystoisospora",184.0,2014.0,176.0,155,"red"
"Cochliomyia",178.0,2014.0,174.0,156,"red"
"Geotrichum candidum",176.0,2014.0,171.0,157,"red"
"MPV",172.0,2014.0,164.0,158,"red"
"Cyclospora cayetanensis",167.0,2014.0,160.0,159,"red"
"Moniezia expansa",145.0,2014.0,144.0,160,"red"
"Setaria",136.0,2014.0,133.0,161,"red"
"Eastern equine encephalitis virus",126.0,2014.0,122.0,162,"red"
"Dientamoeba fragilis",112.0,2014.0,108.0,163,"red"
"Coltivirus",111.0,2014.0,110.0,164,"red"
"Trombiculidae",94.0,2014.0,89.0,165,"red"
"Dematiaceous",86.0,2014.0,58.0,166,"red"
"Gnathostoma",63.0,2014.0,48.0,167,"red"
"Tunga penetrans",62.0,2014.0,50.0,168,"red"
"Trichosporon",54.0,2014.0,37.0,169,"red"
"KFDV",52.0,2014.0,49.0,170,"red"
"ZIKV",37.0,2014.0,20.0,171,"red"
"OHFV",30.0,2014.0,28.0,172,"red"
"Toxascaris leonina",24.0,2014.0,22.0,173,"red"
"Lacazia loboi",21.0,2014.0,16.0,174,"red"
"HIV",232075.0,2015.0,222761.0,1,"red"
"Mycobacterium tuberculosis",107872.0,2015.0,105750.0,2,"red"
"Plasmodium",59424.0,2015.0,56749.0,3,"red"
"Influenza virus",46879.0,2015.0,44366.0,4,"red"
"HBV",38805.0,2015.0,37619.0,5,"red"
"HCV",34480.0,2015.0,32876.0,6,"red"
"Candida",28963.0,2015.0,28278.0,7,"red"
"Schistosoma",22824.0,2015.0,22238.0,8,"red"
"Mycobacterium leprae",22366.0,2015.0,22031.0,9,"red"
"Leishmania",21392.0,2015.0,20517.0,10,"red"
"Poliovirus",20028.0,2015.0,19809.0,11,"red"
"HAV",19895.0,2015.0,19768.0,12,"red"
"HSV",18079.0,2015.0,17685.0,13,"red"
"Varicella Zoster virus",16426.0,2015.0,15986.0,14,"red"
"Measles virus",14584.0,2015.0,14203.0,15,"red"
"Clostridium",14138.0,2015.0,13969.0,16,"red"
"Aspergillus",13404.0,2015.0,12999.0,17,"red"
"Toxoplasma",12953.0,2015.0,12684.0,18,"red"
"Salmonella enterica",12748.0,2015.0,12581.0,19,"red"
"Neisseria gonorrhoeae",12690.0,2015.0,12417.0,20,"red"
"Echinococcus",12476.0,2015.0,12183.0,21,"red"
"Brucella",12113.0,2015.0,11852.0,22,"red"
"Streptococcus pyogenes",10265.0,2015.0,10184.0,23,"red"
"Borrelia",10261.0,2015.0,9865.0,24,"red"
"Trypanosoma cruzi",9864.0,2015.0,9450.0,25,"red"
"DENV",9461.0,2015.0,8574.0,26,"red"
"Trypanosoma",9261.0,2015.0,9067.0,27,"red"
"Treponema",9241.0,2015.0,9110.0,28,"red"
"Rabies virus",9069.0,2015.0,8852.0,29,"red"
"Chlamydia",8444.0,2015.0,8338.0,30,"red"
"Leptospira",8192.0,2015.0,7968.0,31,"red"
"Pneumocystis jirovecii",8133.0,2015.0,8013.0,32,"red"
"Filarial worms",7982.0,2015.0,7851.0,33,"red"
"Vibrio cholerae",7831.0,2015.0,7631.0,34,"red"
"Rubella",7407.0,2015.0,7298.0,35,"red"
"Shigella",7381.0,2015.0,7281.0,36,"red"
"EBV",6986.0,2015.0,6933.0,37,"red"
"Listeria monocytogenes",6900.0,2015.0,6707.0,38,"red"
"Coccidia",6757.0,2015.0,6568.0,39,"red"
"Cryptococcus",6674.0,2015.0,6468.0,40,"red"
"Trichomonas vaginalis",6358.0,2015.0,6266.0,41,"red"
"Entamoeba histolytica",5890.0,2015.0,5831.0,42,"red"
"Variola",5759.0,2015.0,5702.0,43,"red"
"Histoplasma capsulatum",5604.0,2015.0,5516.0,44,"red"
"Ascaris",5410.0,2015.0,5346.0,45,"red"
"HRSV",5381.0,2015.0,5028.0,46,"red"
"Legionella",5150.0,2015.0,5024.0,47,"red"
"HPV",4992.0,2015.0,4882.0,48,"red"
"Giardia lamblia",4879.0,2015.0,4758.0,49,"red"
"Yersinia pestis",4778.0,2015.0,4671.0,50,"red"
"Cryptosporidium",4674.0,2015.0,4520.0,51,"red"
"Trichinella",4636.0,2015.0,4570.0,52,"red"
"Actinomyces",4469.0,2015.0,4413.0,53,"red"
"Protozoan",4442.0,2015.0,4391.0,54,"red"
"Coxiella burnetii",4325.0,2015.0,4187.0,55,"red"
"SARS-CoV",4268.0,2015.0,4195.0,56,"red"
"Mumps virus",4186.0,2015.0,4108.0,57,"red"
"Trichophyton",4111.0,2015.0,4030.0,58,"red"
"Taenia solium.",4017.0,2015.0,3957.0,59,"red"
"Tick",3967.0,2015.0,3793.0,60,"red"
"Bacillus anthracis",3946.0,2015.0,3852.0,61,"red"
"Pasteurella",3887.0,2015.0,3851.0,62,"red"
"Rickettsia",3859.0,2015.0,3813.0,63,"red"
"Bartonella",3752.0,2015.0,3646.0,64,"red"
"Babesia",3561.0,2015.0,3429.0,65,"red"
"Fasciola",3539.0,2015.0,3438.0,66,"red"
"Onchocerca",3469.0,2015.0,3401.0,67,"red"
"WNV",3436.0,2015.0,3265.0,68,"red"
"Strongyloides",3312.0,2015.0,3220.0,69,"red"
"Acari",3124.0,2015.0,3022.0,70,"red"
"Sarcoptes scabiei",3037.0,2015.0,2960.0,71,"red"
"Nocardial",3003.0,2015.0,2936.0,72,"red"
"Ebola virus",2928.0,2015.0,1514.0,73,"red"
"Hantavirus",2911.0,2015.0,2850.0,74,"red"
"TBEV",2855.0,2015.0,2782.0,75,"red"
"Mycobacterium avium",2811.0,2015.0,2743.0,76,"red"
"Coccidioides",2790.0,2015.0,2735.0,77,"red"
"Fly larva",2671.0,2015.0,2599.0,78,"red"
"HEV",2670.0,2015.0,2418.0,79,"red"
"Vaccinia virus",2630.0,2015.0,2583.0,80,"red"
"JCV",2593.0,2015.0,2492.0,81,"red"
"YFV",2575.0,2015.0,2514.0,82,"red"
"Japanese encephalitis virus",2564.0,2015.0,2475.0,83,"red"
"Newcastle disease virus",2555.0,2015.0,2478.0,84,"red"
"Blastomyces dermatitidis",2505.0,2015.0,2473.0,85,"red"
"Pediculus",2454.0,2015.0,2393.0,86,"red"
"Dirofilaria",2155.0,2015.0,2089.0,87,"red"
"Trichostrongyloidea",2097.0,2015.0,2083.0,88,"red"
"Burkholderia",2077.0,2015.0,1959.0,89,"red"
"Trichuris trichiura",2057.0,2015.0,2007.0,90,"red"
"Anaplasmataceae",1999.0,2015.0,1905.0,91,"red"
"LCMV",1973.0,2015.0,1916.0,92,"red"
"Corynebacterium",1930.0,2015.0,1877.0,93,"red"
"Actinomycetoma",1926.0,2015.0,1887.0,94,"red"
"HDV",1906.0,2015.0,1868.0,95,"red"
"Theileria",1848.0,2015.0,1792.0,96,"red"
"Toxocara",1662.0,2015.0,1597.0,97,"red"
"Ancylostoma",1661.0,2015.0,1648.0,98,"red"
"Poxvirus",1657.0,2015.0,1609.0,99,"red"
"Paracoccidioides brasiliensis",1626.0,2015.0,1581.0,100,"red"
"Sporothrix",1594.0,2015.0,1541.0,101,"red"
"HTLV1",1523.0,2015.0,1493.0,102,"red"
"Enterobius vermicularis",1520.0,2015.0,1513.0,103,"red"
"Orientia tsutsugamushi",1444.0,2015.0,1376.0,104,"red"
"Opisthorchis",1396.0,2015.0,1345.0,105,"red"
"Sarcocystis",1354.0,2015.0,1308.0,106,"red"
"Klebsiella",1340.0,2015.0,1330.0,107,"red"
"Molluscum Contagiosum virus",1292.0,2015.0,1255.0,108,"red"
"Fusobacterium",1280.0,2015.0,1230.0,109,"red"
"Haemonchus",1240.0,2015.0,1194.0,110,"red"
"Phlebovirus",1221.0,2015.0,1145.0,111,"red"
"Coxsackievirus",1165.0,2015.0,1018.0,112,"red"
"Microsporidia",1052.0,2015.0,1000.0,113,"red"
"Paragonimus",1045.0,2015.0,1024.0,114,"red"
"Hymenolepis",1042.0,2015.0,1021.0,115,"red"
"Staphylococcus aureus",943.0,2015.0,914.0,116,"red"
"Ostertagia",908.0,2015.0,906.0,117,"red"
"Bordetella",907.0,2015.0,874.0,118,"red"
"Eurotiomycetes",870.0,2015.0,840.0,119,"red"
"Haemophilus ducreyi",836.0,2015.0,828.0,120,"red"
"Guinea worm",822.0,2015.0,807.0,121,"red"
"Clonorchis",785.0,2015.0,755.0,122,"red"
"Trichostrongylus",769.0,2015.0,754.0,123,"red"
"CCHFV",708.0,2015.0,652.0,124,"red"
"Nematodes",683.0,2015.0,673.0,125,"red"
"Pinworms",665.0,2015.0,639.0,126,"red"
"Diphyllobothrium",587.0,2015.0,574.0,127,"red"
"Anisakid",559.0,2015.0,525.0,128,"red"
"Bornavirus",557.0,2015.0,549.0,129,"red"
"Orf virus",531.0,2015.0,508.0,130,"red"
"Loa loa",512.0,2015.0,498.0,131,"red"
"SLEV",503.0,2015.0,496.0,132,"red"
"Lassa virus",481.0,2015.0,460.0,133,"red"
"Rhinosporidium seeberi",478.0,2015.0,470.0,134,"red"
"VEEV",478.0,2015.0,467.0,135,"red"
"HHV",450.0,2015.0,449.0,136,"red"
"Spirometra",421.0,2015.0,401.0,137,"red"
"Mycobacterium ulcerans",399.0,2015.0,341.0,138,"red"
"Marburg virus",396.0,2015.0,363.0,139,"red"
"Oesophagostomum",395.0,2015.0,391.0,140,"red"
"Encephalitozoon",382.0,2015.0,368.0,141,"red"
"Necator",373.0,2015.0,368.0,142,"red"
"Erysipelothrix",368.0,2015.0,365.0,143,"red"
"Balantidium coli",328.0,2015.0,321.0,144,"red"
"Orthobunyavirus",322.0,2015.0,314.0,145,"red"
